bedrooms,bathrooms,area,age,price
3,2.5,9350,1978,740000
4,2.5,12349,1996,710000
4,1.75,5880,1957,695000
3,1,2280,1922,685000
4,2.75,4950,1989,669888
4,3,5096,2010,630000
3,2.75,12682,1977,618000
4,2.5,5000,2004,599000
7,1.5,11250,1948,575000
4,2.75,6090,1945,550000
3,2.25,8095,1988,550000
3,2.5,10355,1990,547500
3,2.5,136343,1977,545000
3,1.75,5000,1909,532500
3,2.5,43170,1986,526500
3,2.5,4297,1999,520000
2,1.5,3825,1928,520000
3,2.5,1178,2007,515000
3,2.5,1479,2005,492000
2,1.75,4200,1912,490000
2,1,4956,1916,484950
2,1.75,4720,1927,483000
4,2.5,16171,2001,480000
3,2.25,3070,2004,476000
3,1,10000,1954,473000
4,3,108900,1978,460000
4,2.75,4840,1929,450000
2,1,7250,1951,450000
2,1,3150,1918,445000
5,2,5009,1988,439000
3,2,9420,1952,436300
3,2.25,3015,2009,435000
3,2.25,1703,2005,430000
5,2.5,8120,1970,429000
4,2.5,8726,1999,427500
3,2,5632,1988,424000
3,1.75,11242,1959,420000
4,2.5,8173,1987,415000
3,1,6658,1942,400000
2,1.75,6200,1946,400000
5,2,7030,1965,399000
3,1,5100,1938,397500
2,1,5072,1924,397380
3,2,3900,2002,391265
3,2,10827,1984,390000
4,2.5,9147,1998,389000
3,2.5,5633,1981,372000
3,1.75,37913,1953,370000
4,2.5,4502,2005,369950
2,1,6720,1948,355000
2,1,8775,1942,353500
4,2,6360,1960,352800
3,1.75,10225,1963,350000
4,2.25,13002,1987,350000
4,2.5,7620,1995,349000
2,1,9134,1919,340000
3,2,6060,1942,340000
5,2.5,4698,1999,337500
3,2.25,7150,1950,330000
4,3,8250,1990,328500
3,2.5,8347,1990,324000
3,1.75,18002,1977,322000
2,1,7040,1952,320000
2,2.25,2436,1984,315000
2,1,4900,1954,313000
2,1,1716,1925,312000
3,1,7320,1968,309500
2,1,6250,1942,308000
2,1.75,10506,1983,299950
2,1,5026,1942,292500
3,1.75,13500,1980,290000
3,1.75,7980,1972,290000
4,3.5,10505,1940,285000
3,2.25,19602,1964,277500
3,2.25,9766,1987,275000
3,2,6612,2014,274900
3,2,10215,1995,270000
3,1.75,7148,1952,259000
4,1.75,7200,1977,255000
2,2,1118,2009,247300
4,1.75,7455,1963,246000
3,2,6790,1979,245000
3,2.25,15334,1992,240000
2,2,6450,1954,235000
4,1.5,9516,1969,230000
3,1.75,7200,1944,226450
2,1,5600,1951,217000
3,1.75,5525,1968,209950
3,1,5233,1906,206000
2,1,5144,1969,202950
2,1,5026,1915,159995
4,3.5,8125,1922,2250000
4,3.75,8234,2014,1700000
5,4.25,3600,2014,1430000
5,3.75,5042,2014,1380000
5,2.5,6000,1907,1170000
3,3.25,189852,1974,1060000
5,4,7232,2014,1040000
5,3,5500,1927,979700
5,4,8120,2011,950000
4,2.5,14126,1941,922000
2,1,6350,1923,880000
4,2.5,4069,1990,865000
4,1.75,4500,1921,815000
5,3.5,9600,1998,810000
4,3.25,91158,1993,795127
5,3,6000,1926,770000
3,2.5,3000,2002,740000
4,2.5,5010,2000,738000
4,2.75,7389,2002,695000
5,2,5000,1913,680000
3,2.5,1246,2014,659950
3,2,8429,1950,653000
3,1.75,10819,1942,650000
10,2,11914,1958,650000
4,1.5,4000,1926,645000
4,2.5,14463,1978,630000
3,1,4800,1927,625000
4,2.25,7200,1958,610000
3,2.5,1472,2006,608000
3,2.5,187313,1997,600000
2,1.75,8500,1953,595000
4,1.5,208652,1918,590000
3,1.75,7620,1942,588000
5,1.75,4947,1955,572500
3,2.5,57063,1979,568000
3,2.5,1920,2009,552000
1,1.5,40600,1977,550000
3,2.5,9235,1985,549000
4,2.25,33578,1977,535000
4,2.25,7610,1966,529219
3,1.5,264844,1988,524500
3,2.5,3658,1994,510000
4,2.5,8547,2007,495000
3,2.25,8050,1979,495000
3,2.25,10500,1993,481500
3,2.5,28185,1990,480000
4,2.5,9684,1994,470000
3,2.5,4978,2004,467000
3,3,15600,1948,465000
3,1.75,1322,2014,465000
3,2.5,932,2010,455000
2,2.5,1131,2006,452000
3,2.5,4557,2010,450000
3,2.25,6710,1959,436000
4,2.5,6578,2004,435000
3,2.75,5763,1985,410000
2,1,101529,1932,400000
3,3.25,1478,2009,399000
5,1.75,15246,1936,393000
3,1.5,13500,1970,390000
5,3.5,12527,1986,389500
3,1.75,10800,1968,387000
1,1,6000,2015,385195
4,2.25,6750,1959,376000
4,3.25,4785,2007,359950
2,1,368517,1947,355000
4,2.5,8501,1993,344000
3,3,1634,1998,342000
3,2.25,9916,1988,340000
3,1.75,6289,1967,329922
3,2.5,9765,1985,325900
3,1,57381,1932,325000
3,3.25,1225,2000,322000
4,2.5,3225,2002,315000
3,1,39150,1932,308000
3,1,81021,1949,299950
3,2,6007,2004,299000
2,1.5,1650,1999,297000
5,2.75,5000,1915,294000
3,2.5,8175,1986,290000
4,1,8875,1946,276693
3,2.25,7332,1987,272450
3,2,8000,1986,270000
3,3.5,1682,2006,246950
3,1,8625,1978,245000
5,1.75,16000,1957,240000
3,2,8821,1991,231200
4,1.75,7200,1966,221000
3,1,10185,1957,205000
4,1.5,9948,1952,195000
3,1,3523,1969,152500
3,1,12091,1959,96500
4,4.25,5884,2010,2950000
4,3.5,14300,1996,1790000
4,2.5,4000,2011,1470000
4,2.5,21074,1986,1340000
3,2.25,7544,1995,1220000
3,2.5,16622,1991,1200000
4,2.5,8881,1932,1100000
5,2.25,7680,1958,1050000
3,2.5,23292,1956,999000
4,3.5,8049,1980,935100
5,3.25,5500,2003,856000
4,3,4000,1931,845000
3,2.5,10711,1976,820000
3,1.75,11866,1960,813000
3,3,206910,1999,790000
4,2.5,6187,2003,770000
4,2.5,5760,2009,759990
3,2,7200,1941,759000
4,2.5,8938,2005,750000
4,2.25,6973,1953,704000
4,2.25,9450,1947,700000
4,2.5,5423,1999,685100
3,2,5000,1909,685000
3,2.5,4320,1930,679000
3,1.75,13869,1957,675000
5,2.5,14062,1960,669950
4,1.75,6120,1959,622000
3,3.25,2812,2005,613000
3,3,2091,2006,598500
3,2.25,7416,1974,580000
3,1.5,6250,1947,580000
3,1.75,4120,1925,579500
2,1,2754,1924,579100
5,3.25,3873,2006,569900
4,1,4590,1925,564000
3,1.75,8050,1963,538000
4,2.5,9530,1978,537250
2,1,4322,1914,513000
2,1,9300,1947,490000
3,2.75,9490,1994,488500
2,1,4488,1939,478000
3,1,3774,1900,465000
3,1.75,7807,1976,459000
4,2.25,7000,1972,450000
5,2.75,6220,2014,450000
3,2.25,4667,1985,447000
3,1.75,4800,1956,445000
3,1,5225,1927,430000
3,2.5,4920,1990,415000
2,2.5,6635,1976,407000
2,1,3700,1909,404500
3,2.25,9672,1960,395000
3,2.5,5320,2005,395000
3,2.5,5725,2004,375000
2,1,10423,1947,345000
2,2.25,1290,2006,345000
3,2.5,5871,1928,340500
2,1,3090,1925,339950
3,1.75,11050,1969,330000
3,2,17071,1988,325000
3,1.75,8289,1958,315000
2,1,892,2006,306500
3,2.5,8669,1990,299250
5,2.75,7600,1969,294000
2,1,6000,1950,289950
4,2.5,4350,2003,280000
3,2,8050,1980,275000
4,2.5,11650,1990,270000
3,1,8100,1943,268950
3,1,11120,1947,260000
5,2,12500,1960,258000
4,2,7412,1967,250000
2,2,2541,2005,249900
4,2.5,3060,2003,236000
6,3,7220,1980,230000
3,1,12289,1967,230000
3,1.75,8372,1981,225000
2,1,5720,1950,225000
3,1.75,7200,1986,220000
3,1,6664,1944,219900
3,1,6600,1954,214950
3,2.25,8834,1987,194250
2,1.75,7380,1940,192000
3,1,8508,1942,134000
2,1,4746,1930,110000
5,2.75,19865,1953,1450000
4,4.5,10550,1976,1400000
5,3.25,5971,2005,1350000
3,2.75,12786,1984,903000
4,2.5,4480,1927,889000
3,2.25,9047,1984,753000
3,2.5,8809,2014,730000
4,1,4992,1940,730000
3,2,4480,1923,655000
3,2.25,7482,1964,635000
4,3.25,5562,1984,605000
3,3.5,1559,2007,575000
5,2.75,28185,1963,569950
4,2.5,10016,1996,565000
3,1.75,2500,1908,556000
4,2.5,8451,1995,543000
2,2.25,981,2006,520000
3,2.5,7851,1986,515000
3,2.5,1587,2007,499000
4,2.5,4862,2004,495000
4,2.5,9627,1976,490000
3,2.5,8250,1958,485000
3,2.5,6031,2001,475000
3,3,1568,2012,474950
3,1.75,8600,1987,470000
2,2.5,1329,2008,457000
3,1,4200,1925,427500
3,2.5,22703,1988,415900
2,1,8100,1948,401000
3,2,7216,1964,400000
3,1.75,12378,1943,380000
4,2.75,39704,1985,370000
4,2.5,6120,2014,359950
4,2.5,32710,1941,340000
4,2.75,4000,2014,335900
3,1.75,9514,1967,285000
3,2.25,7930,1988,270000
5,2,7375,1944,249950
3,1.75,8250,1985,230000
4,2,7254,1959,150000
4,2.75,8975,2014,1750000
4,2.5,5342,2004,644500
3,2.5,3690,2000,399000
3,2.5,864,2004,353000
3,1.75,6258,1956,350000
4,2.5,4000,1929,825000
4,4,11795,1991,1520000
4,4.25,24663,2007,930000
3,2.25,7975,1990,825000
4,2.75,70131,1962,772000
4,2.5,9159,1989,750500
3,1.75,3840,1910,734000
5,2.5,9525,1989,720000
3,2.5,4106,2003,699950
3,2.25,5304,1947,697000
3,2.5,5001,2004,690000
4,2,6000,1953,685000
4,2.5,9753,1993,674750
3,2.25,31510,1979,666000
3,2.25,1680,2014,660000
2,1.5,4450,1916,650000
4,2.75,7510,2008,637000
4,2.5,5974,1999,612000
5,2.25,9603,1972,605000
5,2.25,13292,1976,599950
3,1.75,1180,2014,599000
3,1,5378,1939,585000
5,2.5,8712,1966,555000
3,1.5,6000,1960,550000
3,2,960,2014,549900
2,1,2500,1927,508000
4,2.25,35100,1977,500000
3,3.5,1577,2012,495000
4,2,10575,1950,480000
5,1.75,217800,1963,480000
3,3.25,1348,2008,478000
4,2,6250,1930,465000
4,2.5,7000,1956,455000
4,2.5,6896,2007,452000
3,1.75,6504,1953,447500
4,2.5,10375,1986,435000
4,1.75,4400,1959,435000
3,1.75,12865,1967,431000
4,2.75,5589,2001,426950
3,2.25,3000,2003,425000
3,2.5,5080,2013,409950
3,2.5,4400,1930,399950
2,2.5,1311,2005,398500
4,1.75,10219,1962,395000
2,1.5,1331,2007,379900
3,1,5236,1944,375000
2,2,58488,2005,370000
3,1,7603,1967,369950
2,1.5,1123,2003,365000
2,2,1201,2009,363000
4,2.5,5772,2003,337000
5,1.75,6720,1979,334000
3,1.75,98445,1917,316000
3,1,10369,1968,313000
5,2.25,8400,1961,305000
2,2,2040,1997,296000
2,1,39639,1960,295000
3,2.5,7421,1996,292000
2,1.75,7575,2002,290000
4,2.25,7184,1963,277500
3,1,5760,1949,265000
3,2.25,13439,1963,265000
4,2.25,6202,1986,257700
3,1,8240,1978,253000
3,2.25,10850,1966,250000
2,1,5220,1943,250000
3,2,4438,2014,249950
3,2.5,9337,1991,244000
2,1,4838,1938,238950
3,1,7592,1961,235000
3,2,4697,1941,233000
3,1,12201,1969,210000
2,1,7128,1944,189000
3,1,8250,1961,164000
4,3.5,4000,2000,1050000
3,2.5,4400,1922,952000
6,3.25,14923,1991,925850
4,3.5,4951,2014,922755
3,3.5,11632,2014,857326
4,2.5,5000,2006,825000
4,1.5,3952,1932,800000
5,1.75,6500,1951,715000
3,2,6149,1926,690000
5,2.75,8000,1972,665000
3,2.25,6150,1984,660000
3,2.5,32239,1978,632925
2,1,5100,1900,611000
3,2.25,31400,1984,560000
4,2.25,7200,1967,550000
2,1,5031,1910,546000
4,2.5,4500,2008,530000
3,1,3455,1947,511000
4,2,2166,1926,509000
3,2.5,9135,1984,502000
4,2.5,5040,2006,500000
3,1.75,6557,1967,495000
4,1.75,1137,1966,481000
3,2.5,36862,1957,475000
2,1,5000,1908,457500
4,2.5,6811,2007,456500
6,4,5275,1998,449500
4,1.75,4400,1924,445000
4,2,9663,1956,435000
4,3.25,4675,2007,429900
4,1.5,7875,1956,425000
3,2.25,200811,1978,410000
4,2.5,6667,1997,405000
4,1.75,6480,1958,400000
3,1.75,27468,1954,398000
3,2,134489,1952,397000
4,2.5,41167,1988,392000
3,1.5,8676,1979,390000
3,1.75,8036,1978,390000
3,2.5,5390,2014,382495
2,1,7819,1944,380950
3,2.5,6985,1971,380000
2,1,3400,1923,380000
4,1.75,8640,1955,378500
4,1.75,7417,1983,355000
6,3.5,4500,1941,354000
3,1.75,4590,1950,350000
3,1.75,5080,1976,349000
3,1,3844,1972,345000
4,1.75,11651,1930,340000
4,1.75,6144,1947,339888
3,1,9525,1968,325000
3,2,8300,1965,300000
3,1.75,11700,1968,299500
1,1,5600,1918,295000
3,1,7575,1963,295000
3,1.75,1361,2014,294000
7,1,8636,1962,291000
4,1.75,12750,1967,290000
3,1.75,9750,1954,289000
4,2.5,7416,1990,280000
4,2,15000,1957,275000
4,1.75,10528,1990,274900
4,2.25,6160,1993,272000
3,1.75,18000,1965,257000
3,1,10000,1951,241000
4,2,10585,1924,239000
3,2.5,2807,2004,238000
4,2.75,10184,1979,235000
3,2,3413,1985,230000
2,1,15000,1960,225000
3,1,4495,1921,151100
4,3.25,6000,2014,1850000
3,2.75,12690,1956,1300000
3,1.75,6090,1939,1070000
4,3.5,5900,1910,986000
4,3.25,57499,2002,929000
5,2.75,8001,2014,924000
3,2.5,12558,1997,865000
2,2,13939,1963,850000
5,2.5,11325,1970,850000
4,4,35102,1986,832500
4,2.75,6820,1945,799000
4,2.75,10125,1962,741000
3,2.25,44374,1979,740000
4,2.5,7665,1986,732350
4,2.5,9870,1998,710000
4,2.25,34092,1980,682000
3,2,3388,1925,650000
3,2.5,3750,2003,650000
4,2.5,12764,1994,649000
4,2.5,36360,1935,635000
5,2,2400,1905,631000
3,1.5,9840,1963,616000
5,3.25,6180,1960,599000
4,1.75,5356,1950,585000
3,2,5300,2009,580000
5,2.25,7992,1968,575000
3,2.5,9600,1990,575000
3,2.5,12498,1987,560000
4,1.75,9000,1969,544300
3,2.5,6725,2003,525000
3,2.25,9263,1977,520000
3,3,2400,1909,512500
4,2.5,156988,1996,503000
3,2.5,5562,1988,496600
3,2.5,60984,1987,475000
3,2.75,2614,1979,462000
3,2.5,7049,2007,443000
2,2,1170,2004,435000
3,2,12744,1964,435000
3,1.75,3200,1956,415000
2,1,3271,1918,409000
4,2.5,8960,1955,405000
3,1.5,2996,1998,398000
3,1,21303,1970,385000
3,1.75,9655,1959,373000
4,2.75,14175,1980,372000
4,1,7085,1944,365000
2,1,9223,1949,365000
2,1.75,4600,1926,355000
3,2.5,1590,2012,350000
4,1.75,8856,1955,349170
2,1.75,1461,2003,340000
2,1,5329,1929,320000
5,2,5472,1930,319450
4,2.5,5822,2001,311000
2,2,14564,1942,308500
4,2.25,7700,1979,305000
3,1,1950,1906,302000
3,1,12300,1982,300000
3,2.5,3691,2003,300000
3,1.75,7000,1975,300000
4,1,8184,1949,290000
5,2.5,9652,1967,290000
3,2.25,10336,1962,290000
4,2.25,9714,1977,286285
3,1,22652,1968,280000
3,1.5,22100,1957,269900
3,2.25,8280,1979,239950
3,2.5,5754,1994,239000
4,1.5,11054,1930,235000
2,1,8520,1928,200000
3,1,7260,1944,199950
3,1.75,7137,1932,198500
3,1.5,5000,1943,194000
3,1,8820,1959,166950
1,1,6890,1926,140000
3,1,10426,1954,82000
4,3,18834,1971,2050000
3,2.75,17919,1949,1880000
4,4.25,12968,2005,1500000
4,2.5,7364,2003,1430000
4,3.5,8126,2007,1280000
5,2.5,27311,1950,1100000
4,3.5,41458,2000,1080000
5,2,3080,1910,1010000
2,2.5,26761,1990,985000
4,2.75,17802,1981,926500
3,3,10156,1987,778000
4,2.75,7000,1901,774000
4,2.5,2550,2004,735000
3,1.75,5000,1936,716500
3,1.75,7000,1963,685000
4,3.5,8414,2010,684000
4,3.5,3763,2013,680000
4,2.5,7069,1993,635000
4,1,3708,1926,610000
4,2.5,9696,1983,608700
2,1,5029,1940,605125
4,2.5,35636,1980,575000
4,1.5,6000,1952,560000
2,1,4600,1941,555000
3,2.5,8469,1984,552321
4,1.75,39460,1982,550000
2,1.75,5570,2005,515000
2,1,5200,1937,515000
3,2.5,208737,1977,500000
3,1.75,6000,1948,481500
4,1.5,8400,1969,473600
5,2.25,10010,1959,465000
4,2.5,7700,1969,465000
3,2,14250,1953,465000
3,1.75,7200,1966,445000
3,2.5,4500,2000,437500
3,2.5,9812,2000,432000
2,1,4441,1950,428950
3,1,7638,1966,420000
4,2,39848,1991,416500
2,1,4366,1912,410000
3,2,10229,1966,395000
3,3,2944,1993,390000
5,1.75,7900,1965,390000
3,2,9750,1959,375000
3,2,10078,1983,375000
4,2.5,5724,2006,368000
4,2.5,7115,1999,360000
4,2.5,6466,1999,355000
4,1.75,9794,1967,353000
3,2.5,20466,1987,345000
4,2.5,3600,2012,345000
3,3.25,1173,2002,343000
4,1.75,8152,1948,338000
4,1.75,14319,1969,331500
3,1.75,7650,1983,328000
4,2.75,9163,1992,320000
1,1,3876,1910,315000
2,1.5,10005,1981,310000
2,2,1408,1999,308625
2,1,5000,1947,302000
3,1,5000,1968,300000
3,1,5250,1954,299950
3,1,7875,1953,285000
4,1,9750,1964,282500
2,1,5750,1939,280000
3,1.75,8364,1958,274000
3,2.5,6785,1994,245000
2,1,25661,1932,230000
2,1,6960,1943,216500
3,2,9000,1946,215500
2,1,9067,1951,203000
3,1,5200,1976,195700
3,1.75,14777,1965,195000
2,1,9000,1924,193000
3,1,7572,1958,175000
2,1,4500,1920,160000
3,1,6800,1946,144000
6,2.25,6600,1910,1680000
4,3.5,10183,2002,1240000
4,3.5,217800,2003,1190000
4,3.5,12305,1994,1160000
4,2.5,10289,1987,982000
4,3.25,7150,2007,980000
3,1,8119,1955,875000
4,3,14125,1960,875000
4,3.5,7702,2010,855000
4,3.25,13457,1956,808100
3,3,11769,1997,799950
3,2.5,432036,1996,790000
3,2.5,33981,2000,785000
4,2.5,9578,1993,785000
3,2,72745,1995,740000
4,2.5,7980,1998,715000
4,4,6596,1907,707500
4,3,2850,1928,697000
4,2.5,9120,1977,660000
3,1,3600,1906,655000
4,2.5,6820,1942,650000
5,2.25,52476,1975,645000
4,2.5,6915,2006,616000
4,2.25,9996,1981,614000
4,1.75,7810,1952,599950
4,2.5,4950,2004,590000
3,2,7000,1988,574000
3,2,2738,1979,515000
3,2.25,35273,1986,485000
3,2.5,16420,1989,470950
4,2.5,16437,1986,465000
5,2.75,193406,1968,456000
3,2.5,3478,1990,450000
3,1.75,6600,1903,449000
4,3.25,5000,2008,445000
3,1.5,47419,1980,442500
2,1.5,6760,1923,440000
4,2.5,4524,2004,429950
3,1,37950,1959,429000
3,2,12655,1968,421000
4,1.5,3200,1940,415000
3,1.75,48076,1929,407185
3,2.5,1779,2005,379770
3,2.5,6922,1991,370000
3,2.5,6280,2003,359950
3,1,3000,1900,352950
4,2.25,9040,1955,339950
3,1.75,30409,1953,335000
4,1.5,9448,1966,330000
3,2.5,9669,1992,324360
4,2.5,7125,1978,320000
3,1,8870,1951,320000
3,1.5,7450,1924,295000
3,1.75,13200,1979,290000
3,1.75,63597,1963,290000
3,2.5,6315,2013,287000
3,1,10800,1962,279900
4,2.5,6887,1990,278000
4,1.5,6923,1969,275000
3,2,6005,2005,267000
2,2,8400,1954,255000
3,1.75,9831,1987,248000
3,1,9678,1955,245000
2,1,2356,1960,245000
3,1.75,8571,1978,240000
3,1,9310,1980,230000
3,1,7198,1916,227000
3,1.75,7735,1980,224500
2,1,4760,1942,217000
3,1.75,8400,1979,195000
2,1,7861,1913,195000
3,1.5,5000,1953,185000
3,1,10125,1952,179950
2,1,5240,1949,129000
5,3.75,13260,2013,1610000
3,1.75,6120,1941,450000
3,1.5,2998,1998,325000
4,2.25,4198,2008,313999
3,2.5,5744,2012,310000
3,2.5,9226,1991,607000
3,2.5,6771,2003,373000
3,1.75,9636,1953,346000
3,3.25,16387,2006,2000000
5,4.5,5432,2004,1570000
5,3.75,6480,1938,1390000
3,3,8625,1998,1260000
3,2.5,18505,1983,1250000
3,2.5,1973,2007,1240000
4,2.5,4407,1921,1200000
4,3.75,9889,2012,1150000
4,2.75,8100,1964,1080000
3,2.5,9816,2005,1030000
4,1,5400,1923,1010000
4,3,50002,1957,959750
2,1.75,9874,1963,898000
4,2.25,11056,1963,830000
2,1,8400,2000,824000
4,2.5,35201,1987,725000
3,2.75,76531,1980,720000
3,2,4200,1908,713500
3,1.75,5000,1916,700000
3,2,4500,1926,700000
3,1,3720,1930,640000
2,1,3500,1912,600000
4,3.5,70407,1992,600000
5,2.5,4400,1925,593000
3,2.5,3980,2003,580500
4,2.5,5508,1996,575000
4,1.5,3708,1926,545000
3,1,3000,1929,535000
3,1,8681,1937,523000
3,1.75,18250,1988,521000
3,2.5,58712,1987,520000
3,1.75,53628,1985,520000
5,1.5,9750,1966,510000
4,2,2746,1945,507000
4,2.5,3000,1998,497950
5,1.5,9900,1964,485000
4,2,4680,1974,470000
3,2,1357,2014,469950
2,1.75,7029,1986,468000
3,2.5,6642,2004,467000
3,2.25,14080,1984,447000
3,2.5,4929,2007,440000
2,1.75,113862,1995,439000
2,2,5643,1954,438200
4,2.5,3899,2000,436000
5,2.5,7875,1955,425000
3,1.75,144619,1977,425000
2,1,4108,1947,415000
3,1,4100,1941,400000
3,2.5,8820,1980,390000
3,3.5,1540,2006,385000
4,1.75,7680,1950,379400
3,1,8974,1976,373000
2,1,1133,2009,370000
4,2.75,4050,1997,369950
3,1.75,9730,1944,362000
2,1,5225,1949,354000
3,1,7811,1959,350000
4,2.5,7206,2007,350000
3,2,10000,1972,339300
3,1.75,22496,1974,338950
3,1.75,7710,1947,338000
3,1,10563,1969,330000
4,2.5,6000,2000,315000
5,1.75,8500,1962,300000
3,2.5,3542,2007,290000
4,2.5,2552,2009,282000
4,2.25,7350,1978,280000
3,2.5,11618,1990,279000
2,1.5,1055,1967,277700
3,1.5,14040,1980,264500
2,1.5,5000,2006,250000
3,2.5,5250,1987,240000
3,1,239144,1921,234000
3,1,12812,1956,218000
3,1,8125,1956,210000
3,1.5,7247,1967,208000
3,2,8235,1959,195000
2,1.75,10346,1983,187000
2,1,8125,1964,145000
2,1,3800,1950,135900
4,2.5,23954,1931,2490000
3,3.25,4080,2005,1320000
5,1.75,5640,1906,1130000
5,3.25,12110,2003,1100000
4,3.5,43560,2014,998000
4,1.75,4000,1953,970000
4,2.5,28052,1988,915000
5,3.5,5400,2011,830000
3,2.5,26413,1985,825000
4,2.25,11585,1969,799000
4,2.5,123600,2005,749950
5,3.25,3118,1928,700000
3,3,3730,2005,670000
5,2.5,4759,2003,640000
5,3,36558,1985,632000
3,2.25,8800,1975,590000
3,1.5,20251,1989,577000
4,3.25,4838,2014,572115
4,2.5,4934,2014,559630
3,2,11337,1959,555565
4,1.75,4816,1942,554950
4,2,4500,1924,550000
5,3.5,10200,1974,519950
2,1.5,5000,1904,515000
4,3.5,14016,1968,502700
4,2.5,3141,1994,465000
3,1.75,11761,1964,462600
3,1.75,6375,1903,457000
4,2.5,7850,2014,452000
3,1.75,7200,1954,450000
4,2.5,4670,1998,437500
4,2.75,5400,1988,430000
4,2,6480,1920,423000
3,2.5,5002,2014,399950
3,1.75,8148,1952,399000
2,2,1468,2004,380000
4,3,5511,1999,370000
3,2.5,7485,1986,362000
3,2.5,812,2008,329950
2,1,5087,1925,315000
3,2.25,8800,1978,283000
3,2.5,7200,1995,256000
3,2.5,8284,1989,252000
3,2.5,6191,1992,250000
3,1.75,7500,1988,240000
4,2.25,7280,1979,220000
3,1.75,8250,1983,220000
2,1.75,13052,1980,200000
3,1,6000,1926,174900
3,1,7690,1958,165000
4,3.5,5217,1947,1350000
4,2.5,12164,1984,1190000
5,3.25,7019,1927,1160000
4,3.25,49091,1990,1150000
4,2.25,12930,1968,1070000
2,2.5,2390,2007,1050000
4,3.25,4000,2007,1010000
4,2.25,9800,1973,980000
4,3.5,4200,1992,950000
4,1.75,3600,1907,870000
4,2.5,38615,2000,805000
4,2.5,12760,1949,790000
4,2.5,16200,1988,765000
7,2.75,4056,1906,750000
4,2.75,10232,1980,750000
4,2.5,10860,1990,745000
3,2.5,10321,1988,732500
4,3,8540,2003,701000
3,2.5,5125,2006,663000
3,2.5,384634,2007,659000
2,2.5,1240,2014,653500
4,2,5000,1917,650000
3,2.5,7288,2012,650000
4,2.5,8622,2000,645500
4,3,5763,1955,640000
4,1.75,18800,1959,620000
5,3,13674,1967,599950
4,2.5,6813,1987,557865
3,1.75,9401,1971,550000
5,1,3978,1929,549000
4,2.5,9000,2008,530000
4,2.75,5080,1960,525000
2,2.5,2856,2005,524950
4,2.5,7870,2014,495000
3,2.25,11393,1978,493000
6,1.75,3801,1925,493000
3,2.25,1290,2006,490000
3,1.75,43700,1919,476800
3,1.75,13000,1968,475000
3,2,6300,1953,468000
3,2.25,117176,1977,465000
3,3.25,1850,2001,465000
4,2.5,17532,1996,460000
4,3,7845,2002,457000
3,2,17688,1952,450000
3,2,3048,1902,449950
5,3,11250,2013,445000
2,1,6625,1950,425000
2,1.75,4257,1953,415000
5,2.5,5092,2006,405000
3,1.75,1448,1926,402300
2,1,4000,1948,399000
3,1,4250,1924,399000
3,1,5110,1954,396500
2,1.5,3060,1918,395000
3,2,10125,1962,395000
4,2,2681,1912,392450
3,1,7128,1980,379500
3,2.25,9140,1982,376000
2,1.5,8060,1950,365000
5,2.5,8216,2001,362000
3,1,4080,1945,357500
3,1,7000,1953,330000
2,1,7700,1916,329000
4,2.5,19116,1961,318700
2,1,4010,1920,300000
3,2.5,14952,1994,297000
4,2.5,7292,2005,290000
3,1,8645,1955,284700
3,1,21336,1945,281000
3,1,11090,1955,275000
4,2.5,4358,1993,260000
3,1.5,9500,1955,259950
3,2,5670,1994,252000
4,2,8750,1977,245000
3,1.5,8738,1959,235000
2,1,9488,1941,231500
3,1,21514,1973,220000
2,1,9994,1954,196700
3,1,4875,1969,179950
3,1,6098,2013,155000
2,1,9900,1943,129888
5,4,14600,2013,2900000
3,2.25,23065,1980,1600000
4,4.5,5126,2014,1330000
3,3.25,5979,1937,1300000
4,2.75,8400,1928,1200000
5,2.25,7620,1973,1100000
2,2.5,975,2009,840000
3,1,4178,1902,799000
4,2.75,26300,2014,770000
4,2.5,13636,1987,765000
4,2.5,11000,1998,760000
2,2.25,1686,2014,729999
5,2.5,9870,1978,725000
2,1,2199,1921,720000
4,2.25,12918,1987,703770
4,2.5,15031,1999,700000
3,2.25,1193,2014,685000
4,1.75,4750,1924,637800
4,2.5,8800,1960,630000
2,2,5416,1935,600000
3,1.75,3600,1905,595000
3,2.5,7484,1988,580000
3,2.5,11550,2003,580000
3,2.25,4000,1920,572000
3,2,2688,1915,550000
3,2.5,2500,1988,549950
3,2.5,5149,2003,545000
3,1.75,6125,1958,526000
5,1,5000,1929,518000
4,2.5,10244,1969,518000
2,1,5544,1947,510000
3,1.75,6700,1940,510000
5,3.75,8370,2004,506000
4,2.5,14440,1967,496500
3,1.75,8208,1965,490000
3,2.25,8400,1961,472800
4,1.75,3750,1925,471000
3,1.75,9137,1960,465000
3,2.5,8653,1989,455000
2,1.75,6852,2005,449000
4,2.5,10646,1993,440000
3,2.5,3265,2014,437718
3,2.5,7074,1999,435000
3,2.5,7770,2003,430000
2,1,5024,1941,425000
3,2.5,5040,1985,415000
3,2.5,10733,1996,415000
2,1.5,1278,2007,414500
4,1,7208,1970,410000
3,3.5,1465,2006,407500
3,1.5,8360,1960,400000
6,2,210830,1962,400000
2,2.5,1240,2008,400000
4,1.75,7620,1971,397950
3,1,3621,1947,390000
4,2.75,9650,1976,379750
3,1.5,6914,1947,378000
3,1.5,7201,1971,370000
2,1.5,965,2007,359950
3,1.5,7500,1976,356000
